run,regime,seed,scorer,lambda,Q,C,frac_strong,fallback_frac
corrected_run,L1,102007,drl_pi,150,0.600713,0.0011578,0.70194,0.0
corrected_run,L1,102007,drl_pi,200,0.560632,0.00096638,0.63349,0.0
corrected_run,L1,102007,drl_pi,300,0.455503,0.00051607,0.44718,0.0
corrected_run,L1,102007,drl_pi,500,0.388927,0.00033617,0.32405,0.0
corrected_run,L1,102007,t_learner,0,0.642493,0.00157442,0.79382,0.0
corrected_run,L1,102007,t_learner,10,0.642493,0.00153875,0.7877,0.0
corrected_run,L1,102007,t_learner,25,0.640285,0.00142141,0.77819,0.0
corrected_run,L1,102007,t_learner,50,0.6357,0.00129515,0.76223,0.0
corrected_run,L1,102007,t_learner,100,0.629586,0.00121671,0.74592,0.0
corrected_run,L1,102007,t_learner,150,0.621433,0.00114181,0.72334,0.0
corrected_run,L1,102007,t_learner,200,0.598845,0.00101062,0.67527,0.0
corrected_run,L1,102007,t_learner,300,0.488281,0.00054469,0.48454,0.0
corrected_run,L1,102007,t_learner,500,0.404212,0.00033229,0.32558,0.0
corrected_run,L1,102007,direct_baseline,0,0.640965,0.00329386,0.99219,0.0
corrected_run,L1,102007,direct_baseline,10,0.638417,0.00320066,0.98641,0.0
corrected_run,L1,102007,direct_baseline,25,0.626868,0.00281906,0.94667,0.0
corrected_run,L1,102007,direct_baseline,50,0.617188,0.00126324,0.74592,0.0
corrected_run,L1,102007,direct_baseline,100,0.459409,0.00049313,0.42935,0.0
corrected_run,L1,102007,direct_baseline,150,0.37551,0.00029986,0.26427,0.0
corrected_run,L1,102007,direct_baseline,200,0.296705,0.00016049,0.1194,0.0
corrected_run,L1,102007,direct_baseline,300,0.224355,5.003e-05,0.0056,0.0
corrected_run,L1,102007,direct_baseline,500,0.220958,4.62e-05,0.00017,0.0
corrected_run,L1,102007,oracle_fullinfo,0,0.670516,0.00086602,0.44956,0.0
corrected_run,L1,102007,oracle_fullinfo,10,0.670516,0.00086601,0.44973,0.0
corrected_run,L1,102007,oracle_fullinfo,25,0.670516,0.00086601,0.44973,0.0
corrected_run,L1,102007,oracle_fullinfo,50,0.669497,0.00083651,0.44871,0.0
corrected_run,L1,102007,oracle_fullinfo,100,0.66661,0.00079997,0.44582,0.0
corrected_run,L1,102007,oracle_fullinfo,150,0.663383,0.00077307,0.4426,0.0
corrected_run,L1,102007,oracle_fullinfo,200,0.658458,0.00074556,0.43767,0.0
corrected_run,L1,102007,oracle_fullinfo,300,0.649966,0.00071068,0.42918,0.0
corrected_run,L1,102007,oracle_fullinfo,500,0.5107,0.00035093,0.28991,0.0
corrected_run,L1,102007,threshold_p_0.05,,0.642493,0.0015569,0.78906,0.0
corrected_run,L1,102007,threshold_p_0.10,,0.642323,0.00155082,0.78753,0.0
corrected_run,L1,102007,threshold_p_0.15,,0.642493,0.00152162,0.78261,0.0
corrected_run,L1,102007,threshold_p_0.20,,0.641984,0.00150376,0.77819,0.0
corrected_run,L1,102007,threshold_p_0.25,,0.641474,0.00149077,0.77463,0.0
corrected_run,L1,102007,threshold_p_0.30,,0.639436,0.00142241,0.76342,0.0
corrected_run,L1,102007,threshold_p_0.35,,0.63587,0.00136994,0.75068,0.0
corrected_run,L1,102007,threshold_p_0.40,,0.630265,0.00130872,0.72894,0.0
corrected_run,L1,102007,threshold_p_0.50,,0.597486,0.00111969,0.63995,0.0
corrected_run,L1,102007,threshold_p_0.60,,0.491338,0.00075089,0.42171,0.0
corrected_run,L1,102007,threshold_p_0.70,,0.291101,0.00019862,0.0912,0.0
corrected_run,L1,102008,v1_frozen,,0.639436,0.00142241,0.76342,0.0
corrected_run,L1,102008,drl_pi,0,0.641814,0.00151398,0.77921,0.0
corrected_run,L1,102008,drl_pi,10,0.640965,0.00148195,0.77683,0.0
corrected_run,L1,102008,drl_pi,25,0.638077,0.00139875,0.76834,0.0
corrected_run,L1,102008,drl_pi,50,0.636719,0.00135129,0.76512,0.0
corrected_run,L1,102008,drl_pi,100,0.620414,0.00123674,0.73658,0.0
corrected_run,L1,102008,drl_pi,150,0.603091,0.00114789,0.70177,0.0
corrected_run,L1,102008,drl_pi,200,0.571841,0.00099903,0.64249,0.0
corrected_run,L1,102008,drl_pi,300,0.454823,0.00051348,0.44531,0.0
corrected_run,L1,102008,drl_pi,500,0.388077,0.00033577,0.32167,0.0
corrected_run,L1,102008,t_learner,0,0.642493,0.00156746,0.79195,0.0
corrected_run,L1,102008,t_learner,10,0.642493,0.00153362,0.78702,0.0
corrected_run,L1,102008,t_learner,25,0.640285,0.00142062,0.77802,0.0
corrected_run,L1,102008,t_learner,50,0.63502,0.00128913,0.7607,0.0
corrected_run,L1,102008,t_learner,100,0.629586,0.00121543,0.74558,0.0
corrected_run,L1,102008,t_learner,150,0.621264,0.00113995,0.72266,0.0
corrected_run,L1,102008,t_learner,200,0.598336,0.00100656,0.67374,0.0
corrected_run,L1,102008,t_learner,300,0.488111,0.00054409,0.48404,0.0
corrected_run,L1,102008,t_learner,500,0.404212,0.00033117,0.32422,0.0
corrected_run,L1,102008,direct_baseline,0,0.640965,0.00329386,0.99219,0.0
corrected_run,L1,102008,direct_baseline,10,0.639436,0.00322255,0.98879,0.0
corrected_run,L1,102008,direct_baseline,25,0.629586,0.00284292,0.95262,0.0
corrected_run,L1,102008,direct_baseline,50,0.618716,0.00127454,0.75034,0.0
corrected_run,L1,102008,direct_baseline,100,0.46824,0.00050761,0.44786,0.0
corrected_run,L1,102008,direct_baseline,150,0.38502,0.00031562,0.28125,0.0
corrected_run,L1,102008,direct_baseline,200,0.301461,0.00016609,0.12738,0.0
corrected_run,L1,102008,direct_baseline,300,0.223336,4.98e-05,0.00493,0.0
corrected_run,L1,102008,direct_baseline,500,0.220958,4.62e-05,0.00017,0.0
corrected_run,L1,102008,oracle_fullinfo,0,0.670516,0.00086602,0.44956,0.0
corrected_run,L1,102008,oracle_fullinfo,10,0.670516,0.00086601,0.44973,0.0
corrected_run,L1,102008,oracle_fullinfo,25,0.670516,0.00086601,0.44973,0.0
corrected_run,L1,102008,oracle_fullinfo,50,0.669497,0.00083651,0.44871,0.0
corrected_run,L1,102008,oracle_fullinfo,100,0.66661,0.00079997,0.44582,0.0
corrected_run,L1,102008,oracle_fullinfo,150,0.663383,0.00077307,0.4426,0.0
corrected_run,L1,102008,oracle_fullinfo,200,0.658458,0.00074556,0.43767,0.0
corrected_run,L1,102008,oracle_fullinfo,300,0.649966,0.00071068,0.42918,0.0
corrected_run,L1,102008,oracle_fullinfo,500,0.5107,0.00035093,0.28991,0.0
corrected_run,L1,102008,threshold_p_0.05,,0.642493,0.0015569,0.78906,0.0
corrected_run,L1,102008,threshold_p_0.10,,0.642323,0.00155082,0.78753,0.0
corrected_run,L1,102008,threshold_p_0.15,,0.642493,0.00152162,0.78261,0.0
corrected_run,L1,102008,threshold_p_0.20,,0.641984,0.00150376,0.77819,0.0
corrected_run,L1,102008,threshold_p_0.25,,0.641474,0.00149077,0.77463,0.0
corrected_run,L1,102008,threshold_p_0.30,,0.639436,0.00142241,0.76342,0.0
corrected_run,L1,102008,threshold_p_0.35,,0.63587,0.00136994,0.75068,0.0
corrected_run,L1,102008,threshold_p_0.40,,0.630265,0.00130872,0.72894,0.0
corrected_run,L1,102008,threshold_p_0.50,,0.597486,0.00111969,0.63995,0.0
corrected_run,L1,102008,threshold_p_0.60,,0.491338,0.00075089,0.42171,0.0
corrected_run,L1,102008,threshold_p_0.70,,0.291101,0.00019862,0.0912,0.0
corrected_run,L1,102009,v1_frozen,,0.639436,0.00142241,0.76342,0.0
corrected_run,L1,102009,drl_pi,0,0.641984,0.00155883,0.78821,0.0
corrected_run,L1,102009,drl_pi,10,0.638417,0.00143478,0.7731,0.0
corrected_run,L1,102009,drl_pi,25,0.637398,0.00139281,0.76664,0.0
corrected_run,L1,102009,drl_pi,50,0.63502,0.00133746,0.75934,0.0
corrected_run,L1,102009,drl_pi,100,0.629755,0.00125383,0.74796,0.0
corrected_run,L1,102009,drl_pi,150,0.599524,0.00115272,0.70007,0.0
corrected_run,L1,102009,drl_pi,200,0.547894,0.00091068,0.61124,0.0
corrected_run,L1,102009,drl_pi,300,0.449728,0.00050721,0.43784,0.0
corrected_run,L1,102009,drl_pi,500,0.386719,0.00033534,0.32099,0.0
corrected_run,L1,102009,t_learner,0,0.642493,0.0015749,0.79399,0.0
corrected_run,L1,102009,t_learner,10,0.642493,0.00153875,0.7877,0.0
corrected_run,L1,102009,t_learner,25,0.640285,0.00142141,0.77819,0.0
corrected_run,L1,102009,t_learner,50,0.63519,0.00129058,0.76138,0.0
corrected_run,L1,102009,t_learner,100,0.629586,0.00121591,0.74575,0.0
corrected_run,L1,102009,t_learner,150,0.620924,0.00113791,0.72215,0.0
corrected_run,L1,102009,t_learner,200,0.596807,0.00099757,0.67052,0.0
corrected_run,L1,102009,t_learner,300,0.486923,0.00054135,0.48285,0.0
corrected_run,L1,102009,t_learner,500,0.399626,0.00032279,0.31726,0.0
corrected_run,L1,102009,direct_baseline,0,0.640965,0.00329386,0.99219,0.0
corrected_run,L1,102009,direct_baseline,10,0.638417,0.00321022,0.98658,0.0
corrected_run,L1,102009,direct_baseline,25,0.630435,0.00284694,0.95262,0.0
corrected_run,L1,102009,direct_baseline,50,0.618037,0.00128208,0.75068,0.0
corrected_run,L1,102009,direct_baseline,100,0.459579,0.00049235,0.43037,0.0
corrected_run,L1,102009,direct_baseline,150,0.373132,0.00030494,0.26223,0.0
corrected_run,L1,102009,direct_baseline,200,0.296196,0.000162,0.12092,0.0
corrected_run,L1,102009,direct_baseline,300,0.225204,5.111e-05,0.00679,0.0
corrected_run,L1,102009,direct_baseline,500,0.220958,4.62e-05,0.00017,0.0
corrected_run,L1,102009,oracle_fullinfo,0,0.670516,0.00086602,0.44956,0.0
corrected_run,L1,102009,oracle_fullinfo,10,0.670516,0.00086601,0.44973,0.0
corrected_run,L1,102009,oracle_fullinfo,25,0.670516,0.00086601,0.44973,0.0
corrected_run,L1,102009,oracle_fullinfo,50,0.669497,0.00083651,0.44871,0.0
corrected_run,L1,102009,oracle_fullinfo,100,0.66661,0.00079997,0.44582,0.0
corrected_run,L1,102009,oracle_fullinfo,150,0.663383,0.00077307,0.4426,0.0
corrected_run,L1,102009,oracle_fullinfo,200,0.658458,0.00074556,0.43767,0.0
corrected_run,L1,102009,oracle_fullinfo,300,0.649966,0.00071068,0.42918,0.0
corrected_run,L1,102009,oracle_fullinfo,500,0.5107,0.00035093,0.28991,0.0
corrected_run,L1,102009,threshold_p_0.05,,0.642493,0.0015569,0.78906,0.0
corrected_run,L1,102009,threshold_p_0.10,,0.642323,0.00155082,0.78753,0.0
corrected_run,L1,102009,threshold_p_0.15,,0.642493,0.00152162,0.78261,0.0
corrected_run,L1,102009,threshold_p_0.20,,0.641984,0.00150376,0.77819,0.0
corrected_run,L1,102009,threshold_p_0.25,,0.641474,0.00149077,0.77463,0.0
corrected_run,L1,102009,threshold_p_0.30,,0.639436,0.00142241,0.76342,0.0
corrected_run,L1,102009,threshold_p_0.35,,0.63587,0.00136994,0.75068,0.0
corrected_run,L1,102009,threshold_p_0.40,,0.630265,0.00130872,0.72894,0.0
corrected_run,L1,102009,threshold_p_0.50,,0.597486,0.00111969,0.63995,0.0
corrected_run,L1,102009,threshold_p_0.60,,0.491338,0.00075089,0.42171,0.0
corrected_run,L1,102009,threshold_p_0.70,,0.291101,0.00019862,0.0912,0.0
corrected_run,L2,102000,v1_frozen,,0.639436,0.00142241,0.76342,0.0
corrected_run,L2,102000,drl_pi,0,0.641814,0.00156375,0.78991,0.0
corrected_run,L2,102000,drl_pi,10,0.641474,0.00153822,0.78804,0.0
corrected_run,L2,102000,drl_pi,25,0.639266,0.00141779,0.77463,0.0
corrected_run,L2,102000,drl_pi,50,0.636379,0.00134376,0.76512,0.0
corrected_run,L2,102000,drl_pi,100,0.631963,0.00126147,0.75306,0.0
corrected_run,L2,102000,drl_pi,150,0.605808,0.00116886,0.71145,0.0
corrected_run,L2,102000,drl_pi,200,0.574558,0.00101894,0.65336,0.0
corrected_run,L2,102000,drl_pi,300,0.456182,0.00052217,0.4516,0.0
corrected_run,L2,102000,drl_pi,500,0.390625,0.00033787,0.32575,0.0
corrected_run,L2,102000,t_learner,0,0.640965,0.0033217,1.0,0.0
corrected_run,L2,102000,t_learner,10,0.641814,0.00188647,0.84698,0.0
corrected_run,L2,102000,t_learner,25,0.641135,0.00146769,0.78618,0.0
corrected_run,L2,102000,t_learner,50,0.636889,0.00132085,0.76698,0.0
corrected_run,L2,102000,t_learner,100,0.630265,0.00122605,0.74898,0.0
corrected_run,L2,102000,t_learner,150,0.623471,0.00115178,0.72809,0.0
corrected_run,L2,102000,t_learner,200,0.602412,0.00103114,0.68495,0.0
corrected_run,L2,102000,t_learner,300,0.487602,0.00054685,0.48709,0.0
corrected_run,L2,102000,t_learner,500,0.40574,0.00033659,0.33169,0.0
corrected_run,L2,102000,direct_baseline,0,0.640965,0.00329386,0.99219,0.0
corrected_run,L2,102000,direct_baseline,10,0.639946,0.0032494,0.99066,0.0
corrected_run,L2,102000,direct_baseline,25,0.636209,0.00290191,0.96332,0.0
corrected_run,L2,102000,direct_baseline,50,0.629925,0.00135966,0.77582,0.0
corrected_run,L2,102000,direct_baseline,100,0.542799,0.0007866,0.59596,0.0
corrected_run,L2,102000,direct_baseline,150,0.47877,0.00052536,0.47775,0.0
corrected_run,L2,102000,direct_baseline,200,0.434783,0.00041103,0.39555,0.0
corrected_run,L2,102000,direct_baseline,300,0.295007,0.00014616,0.14266,0.0
corrected_run,L2,102000,direct_baseline,500,0.220788,4.628e-05,0.00034,0.0
corrected_run,L2,102000,oracle_fullinfo,0,0.670516,0.00086602,0.44956,0.0
corrected_run,L2,102000,oracle_fullinfo,10,0.670516,0.00086601,0.44973,0.0
corrected_run,L2,102000,oracle_fullinfo,25,0.670516,0.00086601,0.44973,0.0
corrected_run,L2,102000,oracle_fullinfo,50,0.669497,0.00083651,0.44871,0.0
corrected_run,L2,102000,oracle_fullinfo,100,0.66661,0.00079997,0.44582,0.0
corrected_run,L2,102000,oracle_fullinfo,150,0.663383,0.00077307,0.4426,0.0
corrected_run,L2,102000,oracle_fullinfo,200,0.658458,0.00074556,0.43767,0.0
corrected_run,L2,102000,oracle_fullinfo,300,0.649966,0.00071068,0.42918,0.0
corrected_run,L2,102000,oracle_fullinfo,500,0.5107,0.00035093,0.28991,0.0
corrected_run,L2,102000,threshold_p_0.05,,0.642493,0.0015569,0.78906,0.0
corrected_run,L2,102000,threshold_p_0.10,,0.642323,0.00155082,0.78753,0.0
corrected_run,L2,102000,threshold_p_0.15,,0.642493,0.00152162,0.78261,0.0
corrected_run,L2,102000,threshold_p_0.20,,0.641984,0.00150376,0.77819,0.0
corrected_run,L2,102000,threshold_p_0.25,,0.641474,0.00149077,0.77463,0.0
corrected_run,L2,102000,threshold_p_0.30,,0.639436,0.00142241,0.76342,0.0
corrected_run,L2,102000,threshold_p_0.35,,0.63587,0.00136994,0.75068,0.0
corrected_run,L2,102000,threshold_p_0.40,,0.630265,0.00130872,0.72894,0.0
corrected_run,L2,102000,threshold_p_0.50,,0.597486,0.00111969,0.63995,0.0
corrected_run,L2,102000,threshold_p_0.60,,0.491338,0.00075089,0.42171,0.0
corrected_run,L2,102000,threshold_p_0.70,,0.291101,0.00019862,0.0912,0.0
corrected_run,L2,102001,v1_frozen,,0.639436,0.00142241,0.76342,0.0
corrected_run,L2,102001,drl_pi,0,0.642154,0.00157842,0.79467,0.0
corrected_run,L2,102001,drl_pi,10,0.638927,0.00145977,0.77836,0.0
corrected_run,L2,102001,drl_pi,25,0.638077,0.00140337,0.76953,0.0
corrected_run,L2,102001,drl_pi,50,0.616678,0.00131808,0.73794,0.0
corrected_run,L2,102001,drl_pi,100,0.610394,0.00122555,0.72452,0.0
corrected_run,L2,102001,drl_pi,150,0.603091,0.00116454,0.70856,0.0
corrected_run,L2,102001,drl_pi,200,0.543818,0.00088683,0.60462,0.0
corrected_run,L2,102001,drl_pi,300,0.449049,0.0005039,0.43801,0.0
corrected_run,L2,102001,drl_pi,500,0.386549,0.00033258,0.31912,0.0
corrected_run,L2,102001,t_learner,0,0.640965,0.0033217,1.0,0.0
corrected_run,L2,102001,t_learner,10,0.641814,0.00198763,0.86124,0.0
corrected_run,L2,102001,t_learner,25,0.640965,0.00146055,0.78584,0.0
corrected_run,L2,102001,t_learner,50,0.636209,0.0013092,0.76546,0.0
corrected_run,L2,102001,t_learner,100,0.629755,0.00122257,0.74813,0.0
corrected_run,L2,102001,t_learner,150,0.621264,0.00114313,0.72537,0.0
corrected_run,L2,102001,t_learner,200,0.59341,0.00098386,0.66763,0.0
corrected_run,L2,102001,t_learner,300,0.484715,0.00053327,0.47979,0.0
corrected_run,L2,102001,t_learner,500,0.387058,0.0003003,0.30061,0.0
corrected_run,L2,102001,direct_baseline,0,0.640965,0.00329386,0.99219,0.0
corrected_run,L2,102001,direct_baseline,10,0.639946,0.0032494,0.99066,0.0
corrected_run,L2,102001,direct_baseline,25,0.63587,0.00289864,0.96298,0.0
corrected_run,L2,102001,direct_baseline,50,0.629416,0.0013551,0.7748,0.0
corrected_run,L2,102001,direct_baseline,100,0.537194,0.00076428,0.58696,0.0
corrected_run,L2,102001,direct_baseline,150,0.475883,0.00051698,0.47232,0.0
corrected_run,L2,102001,direct_baseline,200,0.425781,0.00039099,0.37823,0.0
corrected_run,L2,102001,direct_baseline,300,0.28142,0.00012353,0.11379,0.0
corrected_run,L2,102001,direct_baseline,500,0.220958,4.62e-05,0.00017,0.0
corrected_run,L2,102001,oracle_fullinfo,0,0.670516,0.00086602,0.44956,0.0
corrected_run,L2,102001,oracle_fullinfo,10,0.670516,0.00086601,0.44973,0.0
corrected_run,L2,102001,oracle_fullinfo,25,0.670516,0.00086601,0.44973,0.0
corrected_run,L2,102001,oracle_fullinfo,50,0.669497,0.00083651,0.44871,0.0
corrected_run,L2,102001,oracle_fullinfo,100,0.66661,0.00079997,0.44582,0.0
corrected_run,L2,102001,oracle_fullinfo,150,0.663383,0.00077307,0.4426,0.0
corrected_run,L2,102001,oracle_fullinfo,200,0.658458,0.00074556,0.43767,0.0
corrected_run,L2,102001,oracle_fullinfo,300,0.649966,0.00071068,0.42918,0.0
corrected_run,L2,102001,oracle_fullinfo,500,0.5107,0.00035093,0.28991,0.0
corrected_run,L2,102001,threshold_p_0.05,,0.642493,0.0015569,0.78906,0.0
corrected_run,L2,102001,threshold_p_0.10,,0.642323,0.00155082,0.78753,0.0
corrected_run,L2,102001,threshold_p_0.15,,0.642493,0.00152162,0.78261,0.0
corrected_run,L2,102001,threshold_p_0.20,,0.641984,0.00150376,0.77819,0.0
corrected_run,L2,102001,threshold_p_0.25,,0.641474,0.00149077,0.77463,0.0
corrected_run,L2,102001,threshold_p_0.30,,0.639436,0.00142241,0.76342,0.0
corrected_run,L2,102001,threshold_p_0.35,,0.63587,0.00136994,0.75068,0.0
corrected_run,L2,102001,threshold_p_0.40,,0.630265,0.00130872,0.72894,0.0
corrected_run,L2,102001,threshold_p_0.50,,0.597486,0.00111969,0.63995,0.0
corrected_run,L2,102001,threshold_p_0.60,,0.491338,0.00075089,0.42171,0.0
corrected_run,L2,102001,threshold_p_0.70,,0.291101,0.00019862,0.0912,0.0
corrected_run,L2,102002,v1_frozen,,0.639436,0.00142241,0.76342,0.0
corrected_run,L2,102002,drl_pi,0,0.642154,0.00157056,0.79178,0.0
corrected_run,L2,102002,drl_pi,10,0.641474,0.00150223,0.77938,0.0
corrected_run,L2,102002,drl_pi,25,0.638757,0.00140567,0.77021,0.0
corrected_run,L2,102002,drl_pi,50,0.636379,0.00134514,0.76478,0.0
corrected_run,L2,102002,drl_pi,100,0.617697,0.00123908,0.73624,0.0
corrected_run,L2,102002,drl_pi,150,0.606148,0.00117448,0.71484,0.0
corrected_run,L2,102002,drl_pi,200,0.561141,0.00097056,0.63723,0.0
corrected_run,L2,102002,drl_pi,300,0.451427,0.00051349,0.44361,0.0
corrected_run,L2,102002,drl_pi,500,0.384681,0.00033647,0.31963,0.0
corrected_run,L2,102002,t_learner,0,0.640965,0.0033217,1.0,0.0
corrected_run,L2,102002,t_learner,10,0.641644,0.00217494,0.88587,0.0
corrected_run,L2,102002,t_learner,25,0.641135,0.0014737,0.78753,0.0
corrected_run,L2,102002,t_learner,50,0.636889,0.0013213,0.76715,0.0
corrected_run,L2,102002,t_learner,100,0.629925,0.00122439,0.74864,0.0
corrected_run,L2,102002,t_learner,150,0.622792,0.00114946,0.72741,0.0
corrected_run,L2,102002,t_learner,200,0.597826,0.00100939,0.67714,0.0
corrected_run,L2,102002,t_learner,300,0.485734,0.0005412,0.48421,0.0
corrected_run,L2,102002,t_learner,500,0.398268,0.00031963,0.3176,0.0
corrected_run,L2,102002,direct_baseline,0,0.640965,0.0032933,0.99168,0.0
corrected_run,L2,102002,direct_baseline,10,0.640115,0.00325193,0.99032,0.0
corrected_run,L2,102002,direct_baseline,25,0.6357,0.00289711,0.96247,0.0
corrected_run,L2,102002,direct_baseline,50,0.629076,0.00135345,0.77395,0.0
corrected_run,L2,102002,direct_baseline,100,0.54161,0.00078216,0.59375,0.0
corrected_run,L2,102002,direct_baseline,150,0.476902,0.00051818,0.473,0.0
corrected_run,L2,102002,direct_baseline,200,0.429008,0.00039724,0.38366,0.0
corrected_run,L2,102002,direct_baseline,300,0.283628,0.00012965,0.12194,0.0
corrected_run,L2,102002,direct_baseline,500,0.220958,4.62e-05,0.00017,0.0
corrected_run,L2,102002,oracle_fullinfo,0,0.670516,0.00086602,0.44956,0.0
corrected_run,L2,102002,oracle_fullinfo,10,0.670516,0.00086601,0.44973,0.0
corrected_run,L2,102002,oracle_fullinfo,25,0.670516,0.00086601,0.44973,0.0
corrected_run,L2,102002,oracle_fullinfo,50,0.669497,0.00083651,0.44871,0.0
corrected_run,L2,102002,oracle_fullinfo,100,0.66661,0.00079997,0.44582,0.0
corrected_run,L2,102002,oracle_fullinfo,150,0.663383,0.00077307,0.4426,0.0
corrected_run,L2,102002,oracle_fullinfo,200,0.658458,0.00074556,0.43767,0.0
corrected_run,L2,102002,oracle_fullinfo,300,0.649966,0.00071068,0.42918,0.0
corrected_run,L2,102002,oracle_fullinfo,500,0.5107,0.00035093,0.28991,0.0
corrected_run,L2,102002,threshold_p_0.05,,0.642493,0.0015569,0.78906,0.0
corrected_run,L2,102002,threshold_p_0.10,,0.642323,0.00155082,0.78753,0.0
corrected_run,L2,102002,threshold_p_0.15,,0.642493,0.00152162,0.78261,0.0
corrected_run,L2,102002,threshold_p_0.20,,0.641984,0.00150376,0.77819,0.0
corrected_run,L2,102002,threshold_p_0.25,,0.641474,0.00149077,0.77463,0.0
corrected_run,L2,102002,threshold_p_0.30,,0.639436,0.00142241,0.76342,0.0
corrected_run,L2,102002,threshold_p_0.35,,0.63587,0.00136994,0.75068,0.0
corrected_run,L2,102002,threshold_p_0.40,,0.630265,0.00130872,0.72894,0.0
corrected_run,L2,102002,threshold_p_0.50,,0.597486,0.00111969,0.63995,0.0
corrected_run,L2,102002,threshold_p_0.60,,0.491338,0.00075089,0.42171,0.0
corrected_run,L2,102002,threshold_p_0.70,,0.291101,0.00019862,0.0912,0.0
corrected_run,L2,102003,v1_frozen,,0.639436,0.00142241,0.76342,0.0
